Time,x,y,z
01-05-2024 12:06:57,0.117000006, 0.21105, 9.801001
01-05-2024 12:07:08,-0.01905, 0.18495001, 9.8220005
01-05-2024 12:07:18,-0.036000002, 0.17295001, 9.80805
01-05-2024 12:07:28,-0.072000004, 0.18495001, 9.802951
01-05-2024 12:09:13,-0.055050004, 0.18, 9.80595
01-05-2024 12:10:19,-0.048, 0.201, 9.79605
01-05-2024 12:10:29,-0.079050004, 0.17295001, 9.813001
01-05-2024 12:10:40,-0.043050002, 0.18900001, 9.790951
01-05-2024 12:10:50,-0.072000004, 0.21300001, 9.79605
01-05-2024 12:12:32,3.55095, 4.395, 5.7049503
01-05-2024 12:12:42,0.41400003, 5.31195, 8.376
01-05-2024 12:12:52,0.91905004, 5.109, 8.302051
01-05-2024 12:13:02,0.18795002, 6.3180003, 7.6309505
01-05-2024 12:16:16,6.0660005, 5.13705, 6.09105
01-05-2024 12:16:30,1.8240001, 5.31195, 7.69995
01-05-2024 12:17:36,-1.01505, 5.78595, 7.5330005
01-05-2024 12:17:51,-0.22005, 5.748, 7.794
01-05-2024 12:18:35,-2.26305, 6.3640504, -9.35805
01-05-2024 12:27:56,0.07395, 0.097950004, -10.017
01-05-2024 12:28:40,0.11895001, 0.096, -10.012051
01-05-2024 12:33:39,0.078, 0.096, -10.026
01-05-2024 12:34:00,0.105000004, 0.09105001, -9.993
01-05-2024 12:34:13,0.08805001, 0.108, -10.030951
01-05-2024 12:34:40,0.13305001, 0.07395, -9.997951
01-05-2024 12:36:05,0.08595, 0.108, -10.053
01-05-2024 12:36:24,0.109050006, 0.109950006, -9.979051
01-05-2024 12:38:36,0.10005, 0.117000006, -10.024051
01-05-2024 12:39:24,0.08595, 0.105000004, -9.934951
01-05-2024 12:45:06,0.08595, 0.07395, -10.033951
01-05-2024 12:45:27,0.076050006, 0.109950006, -10.009951
01-05-2024 12:50:44,0.08295, 0.11505, -9.946951
01-05-2024 12:53:36,0.076050006, 0.11505, -10.009951
01-05-2024 12:53:46,0.08295, 0.109950006, -9.957001
01-05-2024 12:58:30,0.105000004, 0.105000004, -9.934951
01-05-2024 01:10:28,-0.19095, 0.112950005, -10.10295
01-05-2024 01:10:39,2.7559502, 3.3360002, 8.802
01-05-2024 01:11:38,-0.141, 1.3080001, 11.06295
01-05-2024 01:13:36,-0.025950002, 0.24000001, 9.78705
01-05-2024 01:14:58,-0.033, 0.25905, 9.82005
01-05-2024 01:17:25,-0.012, 0.20805001, 9.790951
01-05-2024 01:20:51,-0.024, 0.22995001, 9.79395
01-05-2024 01:21:01,-0.031050002, 0.24705002, 9.801001
01-05-2024 01:26:26,0.91905004, 2.4739501, 9.55395
01-05-2024 01:26:55,0.51705, 1.9519501, -14.4210005
01-05-2024 01:28:01,-4.2990003, 6.7249503, 2.8240502
01-05-2024 01:28:31,-2.18595, 3.6979501, -4.6930504
01-05-2024 01:35:34,0.81405, 3.7750502, 3.9120002
01-05-2024 01:37:11,-0.99405, 1.2379501, -10.029
01-05-2024 01:37:24,0.19605, 1.3770001, 9.571051
01-05-2024 01:37:59,0.42795002, 0.17505, 9.757951
01-05-2024 01:40:47,4.131, 10.48995, 9.99705
01-05-2024 01:41:20,11.863951, 0.81705004, 4.86495
01-05-2024 01:42:02,9.00195, 6.0379505, 5.2260003
01-05-2024 01:42:13,6.9810004, 1.74405, 7.2169504
01-05-2024 01:44:47,7.623, 0.38295, 7.4370003
01-05-2024 01:45:03,5.0790005, 0.42195, 6.8809505
01-05-2024 01:45:24,6.5520005, -0.47595003, 8.589001
01-05-2024 01:46:52,5.1010504, 0.762, 7.15395
01-05-2024 01:47:44,4.071, -0.31995, 18.34905
01-05-2024 01:48:35,7.3500004, 1.71, 6.0430503
01-05-2024 01:48:49,5.56995, -0.97605, 6.3949504
01-05-2024 01:49:05,7.2970505, 0.88605005, 6.7519503
01-05-2024 01:49:52,1.8550501, 0.03795, 9.597
01-05-2024 01:53:59,0.064050004, 0.117000006, 9.814951
01-05-2024 01:55:48,3.7450502, 3.93705, 9.04605
01-05-2024 01:55:59,2.0299501, 5.295, 8.43105
