Time,x,y,z
27-03-2024 12:04:18,-0.27, 2.2150502, 9.556951
27-03-2024 12:04:28,0.28395, -0.19800001, 9.825001
27-03-2024 12:04:39,0.246, -0.19305001, 9.84195
27-03-2024 12:05:23,0.16005, -0.094950005, 9.84405
27-03-2024 12:05:55,0.20805001, -0.11895001, 9.798
27-03-2024 12:07:28,0.16695, -0.13800001, 9.790951
27-03-2024 12:13:59,0.117000006, -0.11100001, 9.801001
27-03-2024 12:14:13,0.165, -0.09, 9.736051
27-03-2024 12:16:24,0.14505, -0.11595, 9.814951
27-03-2024 12:16:34,0.14295001, -0.11595, 9.849001
27-03-2024 12:17:26,0.12105001, -0.11895001, 9.778951
27-03-2024 12:17:45,0.126, -0.102000006, 9.82995
27-03-2024 12:17:57,0.15, -0.10005, 9.825001
27-03-2024 12:19:50,0.076050006, -0.123, 9.82005
27-03-2024 12:20:03,0.08295, -0.123, 9.8220005
27-03-2024 12:20:24,0.061950002, -0.11595, 9.727051
27-03-2024 12:20:36,0.09, -0.11100001, 9.753
27-03-2024 12:21:42,0.10695001, -0.11100001, 9.75105
27-03-2024 12:28:38,0.049950004, -0.109050006, 9.80595
27-03-2024 12:30:42,0.07095, -0.11595, 9.80805
27-03-2024 12:33:58,1.506, -1.09605, 9.97095
27-03-2024 12:34:09,0.36105, 0.45000002, 9.47295
27-03-2024 12:34:20,0.54795, -0.18795002, 9.81
27-03-2024 12:34:39,1.113, 2.0689502, 10.15095
27-03-2024 12:35:26,0.282, 0.45495003, 9.86295
27-03-2024 12:36:17,-0.76905006, 2.1990001, 10.074
27-03-2024 12:36:29,-0.093, 0.028950002, -10.024051
27-03-2024 12:37:13,-0.093, 0.031050002, -9.993
27-03-2024 12:39:57,-0.07395, 0.03795, -9.95205
27-03-2024 12:40:37,-0.10305001, 0.031050002, -9.981001
27-03-2024 12:41:27,-0.10695001, 0.04605, -10.009951
27-03-2024 12:41:52,-0.096, 0.024, -10.012051
27-03-2024 12:42:22,-0.117000006, 0.031050002, -10.00695
27-03-2024 12:44:27,-0.10005, 0.060000002, -9.98805
27-03-2024 12:45:39,-0.10005, 0.031050002, -10.005
27-03-2024 12:46:28,-0.10305001, 0.031050002, -10.021951
27-03-2024 12:46:39,-0.08400001, 0.04605, -10.01895
27-03-2024 12:48:46,-0.11505, 0.052950002, -10.009951
27-03-2024 12:52:00,-4.2990003, 3.8779502, -12.88395
27-03-2024 12:52:11,-0.282, -0.109050006, -10.030951
27-03-2024 12:53:50,-0.31305, -0.09195001, -10.01895
27-03-2024 12:55:17,-0.32805002, -0.10005, -10.015051
27-03-2024 12:57:24,-0.31305, -0.10395, -9.91905
27-03-2024 12:59:31,-0.32505003, -0.09, -10.003051
27-03-2024 01:01:32,-5.5870504, 2.6509502, 3.21195
27-03-2024 01:01:43,2.28195, 0.80205005, 9.717
27-03-2024 01:01:56,0.64605004, 3.42, 9.05805
27-03-2024 01:02:11,1.52295, 3.0660002, 9.09
27-03-2024 01:02:24,1.5079501, 2.841, 9.33405
27-03-2024 01:02:46,-1.0390501, 3.765, 10.48095
27-03-2024 01:02:57,1.6710001, 4.48605, 8.994
27-03-2024 01:05:11,0.89295006, 2.9269502, 9.79395
27-03-2024 01:05:22,-4.4110503, -6.6859503, 2.0700002
27-03-2024 01:07:34,2.253, 3.6210003, 8.73495
27-03-2024 01:09:47,0.112050004, -0.04695, 9.79605
27-03-2024 01:09:57,0.057000004, -0.054, 9.721951
27-03-2024 01:10:08,0.08595, -0.034950003, 9.82005
27-03-2024 01:10:20,-1.33905, 3.5110502, 8.806951
27-03-2024 01:10:48,-1.45095, 2.2420502, 9.051001
27-03-2024 01:11:04,-0.36405003, -0.22395001, -10.053
27-03-2024 01:11:49,-0.32295, 0.273, -10.000051
27-03-2024 01:13:19,-5.2039504, 4.7299504, 8.25105
