Time,x,y,z
26-03-2024 11:36:23,0.48795003, 0.264, 9.801001
26-03-2024 11:36:33,-0.117000006, -0.17400001, 9.834001
26-03-2024 11:36:44,-0.14295001, -0.186, 9.814951
26-03-2024 11:36:54,-0.15495001, -0.20505, 9.85095
26-03-2024 11:39:36,-0.53595, -0.37500003, 10.201051
26-03-2024 11:39:46,-0.28995, -0.25005, 9.82005
26-03-2024 11:39:56,-0.19395001, -0.246, 9.715051
26-03-2024 11:40:06,-0.20595, -0.23595001, 9.736051
26-03-2024 11:42:27,2.0350502, -0.01305, 9.63105
26-03-2024 11:42:42,2.025, -0.16395001, 9.549001
26-03-2024 11:44:31,-0.079050004, -0.18795002, 9.82695
26-03-2024 11:47:54,-0.10305001, -0.18300001, 9.81795
26-03-2024 11:48:34,6.9589505, -0.291, 4.82205
26-03-2024 11:48:45,6.49695, 7.3960505, -0.59505004
26-03-2024 11:48:58,4.8180003, -2.15205, 8.047951
26-03-2024 11:49:09,-0.39705002, 0.41895002, 9.79605
26-03-2024 11:49:20,5.6130004, 7.9900503, 0.384
26-03-2024 11:49:30,5.379, 8.233951, -0.28095
26-03-2024 11:49:42,5.7660003, 7.9470005, -0.31905
26-03-2024 11:50:21,6.2980504, 7.4389505, -0.822
26-03-2024 11:50:34,5.802, 7.9420505, -0.753
26-03-2024 11:50:45,6.28095, 7.46295, -0.32205
26-03-2024 11:50:57,6.3750005, 7.49595, -0.46800002
26-03-2024 11:51:17,6.0919504, 7.6260004, -1.07895
26-03-2024 11:51:28,6.04395, 7.7380505, -1.02405
26-03-2024 11:51:51,6.0010505, 7.6140003, -1.0860001
26-03-2024 11:52:02,5.6179504, 7.87305, -0.933
26-03-2024 11:52:50,6.4510503, 7.03695, -1.8570001
26-03-2024 11:53:15,6.71505, 6.7780504, -2.499
26-03-2024 11:55:10,6.94995, 6.7110004, -2.0370002
26-03-2024 11:55:29,7.0620003, 6.6250505, -1.8210001
26-03-2024 11:55:44,6.5659504, 7.1400003, -1.8499501
26-03-2024 11:56:01,6.6550503, 6.9430504, -2.14395
26-03-2024 11:56:34,6.6910505, 6.2629504, -2.2450502
26-03-2024 11:56:50,7.5820503, 6.1459503, -2.154
26-03-2024 11:57:18,6.2100005, 7.5589504, -2.1319501
26-03-2024 11:57:56,6.40605, 7.22805, -2.08005
26-03-2024 11:58:11,6.636, 7.5160503, -4.353
26-03-2024 11:58:26,6.8179502, 6.9409504, -1.7710501
26-03-2024 11:58:40,6.5659504, 7.2829504, -1.1509501
26-03-2024 11:59:09,7.05495, 6.7759504, -1.44
26-03-2024 11:59:21,7.0189505, 6.8620505, -0.80100006
26-03-2024 11:59:44,7.1119504, 6.7369504, -2.0059502
26-03-2024 11:59:57,6.6120005, 6.8310003, -2.6860502
27-03-2024 12:00:07,7.326, -4.87305, 1.2720001
27-03-2024 12:00:21,6.6220503, 7.017, -0.82500005
27-03-2024 12:00:32,7.00995, 6.9979506, -0.66705
27-03-2024 12:00:50,6.8749504, 7.03905, -1.1740501
27-03-2024 12:01:15,7.6369505, 6.234, -0.59505004
27-03-2024 12:02:14,7.3330503, 6.5599504, -1.3590001
27-03-2024 12:02:53,7.5049505, 6.1720505, -1.6369501
27-03-2024 12:03:03,9.189, -3.8620503, 0.39105
27-03-2024 12:03:18,2.8230002, 8.778001, -2.0370002
27-03-2024 12:03:28,6.7249503, 6.8209505, -2.21895
27-03-2024 12:03:42,7.0410004, 6.5070004, -2.5729501
27-03-2024 12:03:59,6.30105, 7.52295, -1.3090501
27-03-2024 12:04:13,6.5659504, 7.1640005, -1.0500001
27-03-2024 12:04:30,6.4420505, 7.1130004, -2.6140501
27-03-2024 12:04:44,5.8549504, 7.2910504, -2.97105
27-03-2024 12:05:19,3.52005, 9.04605, -0.53295004
27-03-2024 12:05:39,5.81895, 7.15605, -3.5809503
27-03-2024 12:06:28,6.3409505, 7.077, -2.592
27-03-2024 12:07:07,6.2100005, 7.314, 0.98205006
27-03-2024 12:08:05,5.814, 7.458, -2.5729501
27-03-2024 12:09:25,6.26205, 7.1590505, -2.3050501
27-03-2024 12:10:05,6.6000004, 6.8380504, -2.19495
27-03-2024 12:10:38,6.018, 7.3069506, -2.56605
27-03-2024 12:11:54,6.6840005, 7.0200005, -2.13
27-03-2024 12:12:41,6.6910505, 6.90495, -1.38495
27-03-2024 12:13:19,6.95205, 6.64095, -1.8690001
