Time,x,y,z
05-06-2024 04:42:12,0.29895002, 0.14595, 9.778951
05-06-2024 04:42:23,0.294, 0.17295001, 9.8539505
05-06-2024 04:42:33,0.093, 0.076950006, -9.95205
05-06-2024 04:42:43,0.094950005, 0.093, -9.969001
05-06-2024 04:42:53,0.081, 0.060000002, -10.030951
05-06-2024 04:43:21,0.07395, 0.097950004, -9.933001
05-06-2024 04:43:53,0.093, 0.04605, -9.99495
05-06-2024 04:47:42,0.078, 0.07395, -10.003051
05-06-2024 04:50:52,0.10005, 0.08400001, -9.991051
05-06-2024 04:51:38,0.093, 0.06705, -9.98805
05-06-2024 04:57:41,0.141, 0.072000004, -9.94305
05-06-2024 04:58:05,0.13095, 0.055050004, -9.98295
05-06-2024 04:58:17,0.126, 0.061950002, -9.97395
05-06-2024 05:01:44,0.102000006, 0.08400001, -9.979051
05-06-2024 05:02:05,0.11400001, 0.064950004, -9.97095
05-06-2024 05:02:39,0.10695001, 0.058050003, -9.979051
05-06-2024 05:10:36,-0.10005, 5.379, 5.2650003
05-06-2024 05:10:53,-0.23205002, 2.25405, 9.85095
05-06-2024 05:11:13,3.5650501, -0.43005002, -3.009
05-06-2024 05:11:23,6.7530003, -5.68905, -6.4099503
05-06-2024 05:11:38,1.6159501, 6.162, 8.42595
05-06-2024 05:11:49,3.7159503, -1.9890001, 12.358951
05-06-2024 05:12:34,-1.71, 1.59, 9.451051
05-06-2024 05:13:27,-2.60505, 2.493, 8.86695
05-06-2024 05:13:43,-1.164, 2.0740502, 9.516001
05-06-2024 05:14:34,-0.35205, 2.637, 9.007951
05-06-2024 05:15:14,-1.008, 1.04205, 9.78705
05-06-2024 05:15:33,-0.63900006, 2.877, 9.411
05-06-2024 05:15:45,-0.079050004, 2.0070002, 9.624001
05-06-2024 05:16:09,0.33900002, 0.98700005, 9.063001
05-06-2024 05:16:22,1.8199501, 4.09305, 5.4679503
05-06-2024 05:16:38,0.94995004, 2.0689502, 9.636001
05-06-2024 05:16:50,-0.70905006, 2.4379501, 9.492001
05-06-2024 05:17:05,5.637, 1.4320501, 9.05805
05-06-2024 05:17:28,9.373051, -0.66195005, 3.4660501
05-06-2024 05:17:47,0.81795, -0.294, 9.375
05-06-2024 05:18:21,-1.2280501, 2.5770001, 9.528001
05-06-2024 05:19:13,-0.028050002, 2.62695, 10.078951
05-06-2024 05:19:23,0.31305, 3.8029501, 8.91705
05-06-2024 05:19:41,2.5090501, 8.61495, 1.0999501
05-06-2024 05:20:01,10.521001, -3.726, -5.136
05-06-2024 05:20:11,2.9280002, -7.9459505, -1.6890001
05-06-2024 05:20:51,0.066, -0.26700002, -10.00695
05-06-2024 05:21:01,0.049950004, -0.23595001, -9.997951
05-06-2024 05:21:57,0.025950002, -0.21195, -9.967051
05-06-2024 05:22:11,1.1659501, 0.043050002, -9.528001
05-06-2024 05:23:34,3.4410002, 4.6129503, -11.731951
05-06-2024 05:26:28,-0.08805001, -0.27405003, -9.909
05-06-2024 05:34:27,-0.03795, -0.282, -9.98805
05-06-2024 05:35:17,-0.060000002, -0.29805002, -10.009951
05-06-2024 05:36:50,-0.072000004, -0.30105, -9.99495
05-06-2024 05:39:06,-2.4160502, 4.6990504, 5.406
