timestamp,Infrared to Red Signal Ratio
07/19/22 06:48:30,0
07/19/22 06:49:30,0
07/19/22 06:50:30,0
07/19/22 06:51:30,0
07/19/22 06:52:30,0
07/19/22 06:53:30,0
07/19/22 06:54:30,0
07/19/22 06:55:30,0
07/19/22 06:56:30,0
07/19/22 06:57:30,0
07/19/22 06:58:30,0
07/19/22 06:59:30,0
07/19/22 07:00:30,0
07/19/22 07:01:30,0
07/19/22 07:02:30,0
07/19/22 07:03:30,0
07/19/22 07:04:30,0
07/19/22 07:05:32,0
07/19/22 07:06:32,0
07/19/22 07:07:32,0
07/19/22 07:08:32,0
07/19/22 07:09:32,0
07/19/22 07:10:32,0
07/19/22 07:11:32,0
07/19/22 07:12:32,0
07/19/22 07:13:32,0
07/19/22 07:14:32,0
07/19/22 07:15:32,0
07/19/22 07:16:32,0
07/19/22 07:17:32,0
07/19/22 07:18:32,0
07/19/22 07:19:32,0
07/19/22 07:20:32,0
07/19/22 07:21:32,0
07/19/22 07:22:32,0
07/19/22 07:23:32,0
07/19/22 07:24:32,0
07/19/22 07:25:32,0
07/19/22 07:26:32,0
07/19/22 07:27:32,0
07/19/22 07:28:32,0
07/19/22 07:29:32,0
07/19/22 07:30:32,0
07/19/22 07:31:32,0
07/19/22 07:32:32,0
07/19/22 07:33:32,0
07/19/22 07:34:32,0
07/19/22 07:35:32,0
07/19/22 07:36:32,0
07/19/22 07:37:32,0
07/19/22 07:38:32,0
07/19/22 07:39:32,0
07/19/22 07:40:32,0
07/19/22 07:41:32,0
07/19/22 07:42:32,0
07/19/22 07:43:32,0
07/19/22 07:44:32,0
07/19/22 07:45:32,0
07/19/22 07:46:32,0
07/19/22 07:47:32,0
07/19/22 07:48:32,0
07/19/22 07:49:32,0
07/19/22 07:50:32,0
07/19/22 07:51:32,0
07/19/22 07:52:32,0
07/19/22 07:53:32,0
07/19/22 07:54:32,0
07/19/22 07:55:32,0
07/19/22 07:56:32,0
07/19/22 07:57:32,0
07/19/22 07:58:32,0
07/19/22 07:59:32,0
07/19/22 08:00:32,0
07/19/22 08:01:32,0
07/19/22 08:02:32,0
07/19/22 12:47:02,0
07/19/22 12:48:02,4
07/19/22 12:49:03,0
07/19/22 12:50:03,0
07/19/22 12:51:03,0
07/19/22 12:52:03,5
07/19/22 12:53:03,0
07/19/22 12:54:03,-20
07/19/22 12:55:03,30
07/19/22 12:56:03,17
07/19/22 12:57:03,0
07/19/22 12:58:03,-8
07/19/22 12:59:03,0
07/19/22 13:00:03,21
07/19/22 13:01:03,7
07/19/22 13:02:03,-21
07/19/22 13:03:03,26
07/19/22 13:04:03,2
07/19/22 13:05:03,-34
07/19/22 13:06:03,0
07/19/22 13:07:03,-3
07/19/22 13:08:03,0
07/19/22 13:09:03,0
07/19/22 13:10:03,6
