timestamp,Infrared to Red Signal Ratio
03/25/24 00:58:03,0
03/25/24 00:59:03,0
03/25/24 01:00:03,0
03/25/24 01:01:03,52
03/25/24 01:02:03,8
03/25/24 01:03:03,39
03/25/24 01:04:03,0
03/25/24 01:05:03,3
03/25/24 01:06:03,5
03/25/24 01:07:03,0
03/25/24 01:08:03,0
03/25/24 01:09:03,0
03/25/24 01:10:03,0
03/25/24 01:11:03,0
03/25/24 01:12:03,0
03/25/24 01:13:03,0
03/25/24 01:14:03,0
03/25/24 01:15:03,0
03/25/24 01:16:03,0
03/25/24 01:17:03,0
03/25/24 01:18:03,0
03/25/24 01:19:03,0
03/25/24 01:20:03,0
03/25/24 01:21:03,0
03/25/24 01:22:03,0
03/25/24 01:23:03,0
03/25/24 01:24:03,0
03/25/24 01:25:03,0
03/25/24 01:26:03,0
03/25/24 01:27:03,0
03/25/24 01:28:03,0
03/25/24 01:29:03,0
03/25/24 01:30:03,0
03/25/24 01:31:03,0
03/25/24 01:32:03,0
03/25/24 01:33:03,0
03/25/24 01:34:03,0
03/25/24 01:35:03,0
03/25/24 01:36:03,0
03/25/24 01:37:03,0
03/25/24 01:38:03,0
03/25/24 01:39:03,0
03/25/24 01:40:03,0
03/25/24 01:41:03,0
03/25/24 01:42:03,0
03/25/24 01:43:03,0
03/25/24 01:44:03,0
03/25/24 01:45:03,0
03/25/24 01:46:03,0
03/25/24 01:47:03,0
03/25/24 01:48:03,0
03/25/24 01:49:50,0
03/25/24 01:50:50,0
03/25/24 01:51:50,0
03/25/24 01:52:50,0
03/25/24 01:53:50,0
03/25/24 01:54:50,0
03/25/24 01:55:50,0
03/25/24 01:56:50,0
03/25/24 01:57:50,0
03/25/24 01:58:50,0
03/25/24 01:59:50,0
03/25/24 02:00:50,0
03/25/24 02:01:50,0
03/25/24 02:02:50,0
03/25/24 02:03:50,0
03/25/24 02:04:50,0
03/25/24 02:05:50,0
03/25/24 02:06:50,0
03/25/24 02:07:50,0
03/25/24 02:09:03,0
03/25/24 02:10:03,0
03/25/24 02:11:03,0
03/25/24 02:12:03,0
03/25/24 02:13:03,0
03/25/24 02:14:03,0
03/25/24 02:15:03,0
03/25/24 02:16:03,0
03/25/24 02:17:03,0
03/25/24 02:18:03,0
03/25/24 02:19:03,0
03/25/24 02:20:03,0
03/25/24 02:21:03,0
03/25/24 02:22:03,0
03/25/24 02:23:03,0
03/25/24 02:24:03,0
03/25/24 02:25:03,0
03/25/24 02:26:03,0
03/25/24 02:27:03,0
03/25/24 02:28:03,0
03/25/24 02:29:03,0
03/25/24 02:30:03,0
03/25/24 02:31:03,0
03/25/24 02:32:03,0
03/25/24 02:33:03,0
03/25/24 02:34:03,0
03/25/24 02:35:03,0
03/25/24 02:36:03,0
03/25/24 02:37:03,0
03/25/24 02:38:03,0
03/25/24 02:39:03,0
03/25/24 02:40:03,0
03/25/24 02:41:03,0
03/25/24 02:42:03,0
03/25/24 02:43:03,0
03/25/24 02:44:03,0
03/25/24 02:45:03,0
03/25/24 02:46:03,0
03/25/24 02:47:03,0
03/25/24 02:48:03,0
03/25/24 02:49:03,0
03/25/24 02:50:03,0
03/25/24 02:51:03,0
03/25/24 02:52:03,0
03/25/24 02:53:03,0
03/25/24 02:54:03,0
03/25/24 02:55:03,0
03/25/24 02:56:03,0
03/25/24 02:57:03,0
03/25/24 02:58:03,0
03/25/24 02:59:03,0
03/25/24 03:00:03,0
03/25/24 03:01:03,0
03/25/24 03:02:03,0
03/25/24 03:03:03,0
03/25/24 03:04:03,0
03/25/24 03:05:03,0
03/25/24 03:06:03,0
03/25/24 03:07:03,0
03/25/24 03:08:03,0
03/25/24 03:09:03,0
03/25/24 03:10:03,0
03/25/24 03:11:03,0
03/25/24 03:12:03,0
03/25/24 03:13:03,0
03/25/24 03:14:03,0
03/25/24 03:15:03,0
03/25/24 03:16:03,0
03/25/24 03:17:03,0
03/25/24 03:18:03,0
03/25/24 03:19:03,0
03/25/24 03:20:03,0
03/25/24 03:21:03,0
03/25/24 03:22:03,0
03/25/24 03:23:03,0
03/25/24 03:24:03,0
03/25/24 03:25:03,0
03/25/24 03:26:03,0
03/25/24 07:40:06,0
