timestamp,Infrared to Red Signal Ratio
03/15/24 00:00:29,0
03/15/24 00:01:29,0
03/15/24 00:02:29,0
03/15/24 00:03:29,0
03/15/24 00:04:29,0
03/15/24 00:05:29,0
03/15/24 00:06:29,0
03/15/24 00:07:29,0
03/15/24 00:08:29,0
03/15/24 00:09:29,0
03/15/24 00:10:29,0
03/15/24 00:11:29,0
03/15/24 00:12:29,0
03/15/24 00:13:29,0
03/15/24 00:14:29,0
03/15/24 00:15:29,0
03/15/24 00:16:29,0
03/15/24 00:17:29,0
03/15/24 00:18:29,0
03/15/24 00:19:29,0
03/15/24 00:20:29,0
03/15/24 00:21:29,0
03/15/24 00:22:29,0
03/15/24 00:23:29,0
03/15/24 00:24:29,0
03/15/24 00:25:29,0
03/15/24 00:26:29,0
03/15/24 00:27:29,0
03/15/24 00:28:29,0
03/15/24 00:29:29,0
03/15/24 00:30:29,0
03/15/24 00:31:29,0
03/15/24 00:32:29,0
03/15/24 00:33:29,0
03/15/24 00:34:29,0
03/15/24 00:35:29,0
03/15/24 00:36:29,0
03/15/24 00:37:29,0
03/15/24 00:38:29,0
03/15/24 00:39:29,0
03/15/24 00:40:29,0
03/15/24 00:41:29,0
03/15/24 00:42:29,0
03/15/24 00:43:29,0
03/15/24 00:44:29,0
03/15/24 00:45:29,0
03/15/24 00:46:29,0
03/15/24 00:47:29,0
03/15/24 00:48:29,0
03/15/24 00:49:29,0
03/15/24 00:50:29,0
03/15/24 00:51:29,0
03/15/24 00:52:29,0
03/15/24 00:53:29,0
03/15/24 00:54:29,0
03/15/24 00:55:29,0
03/15/24 00:56:29,0
03/15/24 00:57:29,0
03/15/24 00:58:29,0
03/15/24 00:59:29,0
03/15/24 01:00:29,0
03/15/24 01:01:29,0
03/15/24 01:02:29,0
03/15/24 01:03:29,0
03/15/24 01:04:29,0
03/15/24 01:05:29,0
03/15/24 01:06:29,0
03/15/24 01:07:29,0
03/15/24 01:08:29,0
03/15/24 01:09:29,0
03/15/24 01:10:29,0
03/15/24 01:11:29,0
03/15/24 01:12:29,0
03/15/24 01:13:29,0
03/15/24 01:14:29,0
03/15/24 01:15:29,0
03/15/24 01:16:29,0
03/15/24 01:17:29,0
03/15/24 01:18:29,0
03/15/24 01:19:29,0
03/15/24 01:20:29,0
03/15/24 01:21:29,0
03/15/24 01:22:29,0
03/15/24 01:23:29,0
03/15/24 01:24:29,0
03/15/24 01:25:29,0
03/15/24 01:26:29,0
03/15/24 01:27:29,0
03/15/24 01:28:29,0
03/15/24 01:29:29,0
03/15/24 01:30:29,0
03/15/24 01:31:29,0
03/15/24 01:32:29,0
03/15/24 01:33:29,0
03/15/24 01:34:29,0
03/15/24 01:35:29,0
03/15/24 01:36:29,0
03/15/24 01:37:29,0
03/15/24 01:38:29,0
03/15/24 01:39:29,0
03/15/24 01:40:29,0
03/15/24 01:41:29,0
03/15/24 01:42:29,0
03/15/24 01:43:29,0
03/15/24 01:44:29,0
03/15/24 01:45:29,0
03/15/24 01:46:29,0
03/15/24 01:47:29,0
03/15/24 01:48:29,0
03/15/24 01:49:29,0
03/15/24 01:50:29,0
03/15/24 01:51:29,0
03/15/24 01:52:29,0
03/15/24 01:53:29,0
03/15/24 06:44:06,0
03/15/24 06:45:06,1
03/15/24 06:46:06,0
03/15/24 06:47:06,0
03/15/24 06:48:06,0
03/15/24 06:49:06,32
03/15/24 06:50:06,0
03/15/24 06:51:06,0
03/15/24 06:52:06,0
03/15/24 06:53:06,0
03/15/24 06:54:06,0
03/15/24 06:55:06,-5
03/15/24 06:56:06,0
03/15/24 06:57:06,0
03/15/24 06:58:06,0
03/15/24 06:59:06,0
03/15/24 07:00:06,0
03/15/24 07:01:06,0
03/15/24 07:02:06,0
03/15/24 07:03:06,0
03/15/24 07:04:06,0
03/15/24 07:05:06,0
03/15/24 07:06:06,0
03/15/24 07:07:06,0
03/15/24 07:08:06,0
03/15/24 07:09:06,0
03/15/24 07:10:06,0
03/15/24 07:11:06,0
03/15/24 07:12:06,0
03/15/24 07:13:06,0
03/15/24 07:14:06,0
03/15/24 07:15:06,0
03/15/24 07:16:06,0
03/15/24 07:17:06,0
03/15/24 07:18:06,0
03/15/24 07:19:06,0
03/15/24 07:20:06,0
03/15/24 07:21:06,0
03/15/24 07:22:06,0
03/15/24 07:23:06,0
03/15/24 07:24:06,0
03/15/24 07:25:06,0
03/15/24 07:26:06,0
03/15/24 07:27:06,0
03/15/24 07:28:06,0
03/15/24 07:29:06,20
03/15/24 07:30:06,15
03/15/24 07:31:06,0
03/15/24 07:32:06,1
03/15/24 07:33:06,2
03/15/24 07:34:06,-3
03/15/24 07:35:06,-13
03/15/24 07:36:06,0
03/15/24 07:37:06,-22
03/15/24 07:38:06,0
03/15/24 07:39:06,13
03/15/24 07:40:06,0
03/15/24 07:41:06,-2
03/15/24 07:42:06,-5
03/15/24 07:43:06,0
03/15/24 07:44:06,34
03/15/24 07:45:06,-6
03/15/24 07:46:07,0
