timestamp,Infrared to Red Signal Ratio
07/07/22 00:00:43,-2
07/07/22 00:01:43,0
07/07/22 00:02:43,0
07/07/22 00:03:43,0
07/07/22 00:04:43,15
07/07/22 00:05:43,0
07/07/22 00:06:43,2
07/07/22 00:07:43,11
07/07/22 00:08:43,-2
07/07/22 00:09:43,0
07/07/22 00:10:43,0
07/07/22 00:11:43,0
07/07/22 00:12:43,-2
07/07/22 00:13:45,30
07/07/22 00:14:45,29
07/07/22 00:15:45,0
07/07/22 00:16:45,-6
07/07/22 00:17:45,10
07/07/22 00:18:45,0
07/07/22 00:19:47,0
07/07/22 00:20:47,0
07/07/22 00:21:47,-4
07/07/22 00:22:47,18
07/07/22 00:23:47,-4
07/07/22 00:24:47,7
07/07/22 00:25:47,-41
07/07/22 00:26:47,-62
07/07/22 00:27:47,-39
07/07/22 00:28:47,0
07/07/22 00:29:47,-9
07/07/22 00:30:47,-5
07/07/22 00:31:47,-4
07/07/22 00:32:47,0
07/07/22 00:33:47,9
07/07/22 00:34:47,0
07/07/22 00:35:47,0
07/07/22 00:36:47,0
07/07/22 00:37:47,0
07/07/22 00:38:47,0
07/07/22 00:39:47,0
07/07/22 00:40:47,0
07/07/22 00:41:47,1
07/07/22 00:42:47,8
07/07/22 00:43:47,4
07/07/22 00:44:47,-30
07/07/22 00:45:47,0
07/07/22 00:46:47,0
07/07/22 00:47:47,0
07/07/22 00:48:47,0
07/07/22 00:49:47,0
07/07/22 00:50:47,0
07/07/22 00:51:47,0
07/07/22 00:52:47,0
07/07/22 00:53:47,0
07/07/22 00:54:47,0
07/07/22 00:55:47,0
07/07/22 00:56:47,0
07/07/22 00:57:47,0
07/07/22 00:58:47,0
07/07/22 00:59:47,10
07/07/22 01:00:47,0
07/07/22 01:01:47,0
07/07/22 01:02:47,0
07/07/22 01:03:47,0
07/07/22 01:04:47,0
07/07/22 01:05:47,0
07/07/22 01:06:47,0
07/07/22 01:07:47,-4
07/07/22 01:08:47,0
07/07/22 01:09:47,0
07/07/22 01:10:48,0
07/07/22 01:11:48,0
07/07/22 01:12:48,0
07/07/22 01:13:48,0
07/07/22 01:14:48,0
07/07/22 01:15:48,0
07/07/22 01:16:48,0
07/07/22 01:17:48,0
07/07/22 01:18:48,0
07/07/22 01:19:48,-3
07/07/22 01:20:48,-27
07/07/22 01:21:48,0
07/07/22 01:22:48,-7
07/07/22 01:23:48,0
07/07/22 01:24:48,26
07/07/22 01:25:48,0
