timestamp,Infrared to Red Signal Ratio
07/04/22 09:23:25,-30
07/04/22 09:24:25,20
07/04/22 09:25:25,0
07/04/22 09:26:25,0
07/04/22 11:13:32,0
07/04/22 11:14:32,-9
07/04/22 11:15:32,-39
07/04/22 11:16:32,0
07/04/22 11:17:32,1
07/04/22 11:18:32,0
07/04/22 11:19:32,33
07/04/22 11:20:32,37
07/04/22 11:21:32,20
07/04/22 11:22:32,1
07/04/22 11:23:32,-19
07/04/22 11:24:32,8
07/04/22 11:25:32,0
07/04/22 11:26:32,-13
07/04/22 11:27:32,4
07/04/22 11:28:32,-4
07/04/22 11:29:32,23
07/04/22 11:30:32,15
07/04/22 11:31:32,15
07/04/22 11:32:32,-1
07/04/22 11:33:32,24
07/04/22 11:34:32,-10
07/04/22 11:35:32,-17
07/04/22 11:36:32,-20
07/04/22 11:37:32,-21
07/04/22 11:38:32,-2
07/04/22 11:39:32,0
07/04/22 11:40:32,-27
07/04/22 11:41:32,-4
07/04/22 11:42:32,0
07/04/22 11:43:32,-5
07/04/22 11:44:32,-6
07/04/22 11:45:32,0
07/04/22 11:46:32,-7
07/04/22 11:47:32,-3
07/04/22 11:48:32,-1
07/04/22 23:08:29,0
07/04/22 23:09:29,7
07/04/22 23:10:29,-8
07/04/22 23:11:29,-17
07/04/22 23:12:29,0
07/04/22 23:13:29,23
07/04/22 23:14:29,0
07/04/22 23:15:29,0
07/04/22 23:16:29,0
07/04/22 23:17:29,16
07/04/22 23:18:29,0
07/04/22 23:19:29,0
07/04/22 23:20:29,0
07/04/22 23:21:29,0
07/04/22 23:22:29,0
07/04/22 23:23:29,0
07/04/22 23:24:29,0
07/04/22 23:25:29,0
07/04/22 23:26:29,0
07/04/22 23:27:29,0
07/04/22 23:28:29,0
07/04/22 23:29:29,0
07/04/22 23:30:29,0
07/04/22 23:31:29,0
07/04/22 23:32:29,0
07/04/22 23:33:29,0
07/04/22 23:34:29,0
07/04/22 23:35:29,0
07/04/22 23:36:29,0
07/04/22 23:37:29,0
07/04/22 23:38:29,0
07/04/22 23:39:29,0
07/04/22 23:40:29,0
07/04/22 23:41:29,0
07/04/22 23:42:29,0
07/04/22 23:43:29,0
07/04/22 23:44:29,0
07/04/22 23:45:29,0
07/04/22 23:46:29,0
07/04/22 23:47:29,0
07/04/22 23:48:29,0
07/04/22 23:49:29,0
07/04/22 23:50:29,0
07/04/22 23:51:29,0
07/04/22 23:52:29,0
07/04/22 23:53:29,0
07/04/22 23:54:29,0
07/04/22 23:55:29,0
07/04/22 23:56:29,0
07/04/22 23:57:29,0
07/04/22 23:58:29,0
07/04/22 23:59:29,0
