timestamp,Infrared to Red Signal Ratio
07/01/22 06:17:24,0
07/01/22 09:49:41,0
07/01/22 10:40:32,0
07/01/22 10:41:32,0
07/01/22 15:14:11,0
07/01/22 15:15:11,0
07/01/22 15:16:11,-1
07/01/22 15:17:11,0
07/01/22 15:18:11,10
07/01/22 15:19:11,8
07/01/22 15:20:11,0
07/01/22 15:21:11,-7
07/01/22 15:22:11,2
07/01/22 15:23:11,-1
07/01/22 15:24:11,0
07/01/22 15:25:11,39
07/01/22 15:26:11,-8
07/01/22 15:27:11,-13
07/01/22 15:28:11,2
07/01/22 15:29:11,-13
07/01/22 15:30:11,0
07/01/22 15:31:11,3
07/01/22 15:32:11,0
07/01/22 15:33:11,-1
07/01/22 15:34:11,14
07/01/22 15:35:11,-4
07/01/22 15:36:11,2
07/01/22 15:37:11,0
07/01/22 15:38:11,23
07/01/22 15:39:11,43
07/01/22 15:40:11,52
07/01/22 15:41:11,1
07/01/22 15:42:11,-5
07/01/22 15:43:11,-10
07/01/22 15:44:11,25
07/01/22 15:45:11,-6
07/01/22 15:46:11,-3
07/01/22 15:47:11,23
07/01/22 15:48:11,0
07/01/22 15:49:11,34
07/01/22 17:32:03,-17
07/01/22 17:33:03,0
07/01/22 17:34:03,17
07/01/22 17:35:03,4
07/01/22 17:36:03,7
07/01/22 17:37:03,9
07/01/22 17:38:03,5
07/01/22 17:39:03,-10
07/01/22 17:40:03,4
07/01/22 17:41:03,19
07/01/22 17:42:03,-2
07/01/22 17:43:03,0
07/01/22 17:44:03,0
07/01/22 17:45:03,23
07/01/22 17:46:03,0
07/01/22 17:47:03,0
07/01/22 17:48:03,0
07/01/22 17:49:03,0
07/01/22 17:50:03,-4
07/01/22 17:51:04,-45
07/01/22 17:52:04,17
07/01/22 17:53:04,3
07/01/22 17:54:04,0
07/01/22 17:55:04,0
07/01/22 17:56:04,-17
07/01/22 17:57:04,1
07/01/22 17:58:04,0
07/01/22 17:59:04,-5
07/01/22 18:00:04,14
07/01/22 18:01:04,1
07/01/22 18:02:04,-24
07/01/22 18:03:04,0
07/01/22 18:04:04,1
07/01/22 18:05:04,41
07/01/22 18:06:04,0
07/01/22 18:07:04,-4
07/01/22 18:08:04,-5
07/01/22 18:09:04,10
07/01/22 18:10:04,-3
07/01/22 18:11:04,-35
07/01/22 18:24:05,4
07/01/22 18:25:05,8
07/01/22 18:26:05,-4
07/01/22 18:27:05,-14
07/01/22 18:28:05,23
07/01/22 18:29:05,8
07/01/22 18:30:05,0
07/01/22 18:31:05,12
07/01/22 18:32:05,0
07/01/22 18:33:05,-8
07/01/22 18:34:05,0
07/01/22 18:35:05,0
07/01/22 18:36:05,0
07/01/22 18:37:05,-23
07/01/22 18:38:05,2
07/01/22 18:39:05,0
07/01/22 18:40:05,-6
07/01/22 18:41:05,1
07/01/22 18:42:05,-8
07/01/22 18:43:05,0
07/01/22 18:44:05,9
07/01/22 18:45:05,8
07/01/22 18:46:05,-1
07/01/22 18:47:05,-22
07/01/22 18:48:05,9
07/01/22 18:49:05,-14
07/01/22 18:50:05,7
07/01/22 18:51:05,0
