timestamp,Infrared to Red Signal Ratio
07/06/22 00:00:33,0
07/06/22 00:01:33,0
07/06/22 00:02:33,0
07/06/22 00:03:33,0
07/06/22 00:04:33,-17
07/06/22 00:05:33,0
07/06/22 00:06:33,0
07/06/22 00:07:33,0
07/06/22 00:08:33,0
07/06/22 00:09:33,0
07/06/22 00:10:33,0
07/06/22 00:11:33,0
07/06/22 00:12:33,0
07/06/22 00:13:33,0
07/06/22 00:14:33,0
07/06/22 00:15:33,0
07/06/22 08:10:17,0
07/06/22 08:30:41,0
07/06/22 08:31:41,0
07/06/22 08:32:41,0
07/06/22 08:33:41,0
07/06/22 08:34:41,0
07/06/22 08:35:41,0
07/06/22 08:36:41,-26
07/06/22 08:37:41,0
07/06/22 08:38:41,0
07/06/22 09:15:30,0
07/06/22 10:25:41,0
07/06/22 10:26:41,2
07/06/22 10:27:41,0
07/06/22 10:28:41,3
07/06/22 10:29:41,-21
07/06/22 10:30:41,0
07/06/22 10:31:41,2
07/06/22 10:32:41,1
07/06/22 10:33:41,6
07/06/22 10:34:41,47
07/06/22 10:35:41,0
07/06/22 10:36:41,-8
07/06/22 10:37:41,37
07/06/22 10:38:41,0
07/06/22 10:39:41,3
07/06/22 10:40:41,-11
07/06/22 10:41:41,1
07/06/22 10:42:41,4
07/06/22 10:43:41,-12
07/06/22 10:44:41,0
07/06/22 10:45:41,0
07/06/22 10:46:41,-12
07/06/22 10:47:41,4
07/06/22 10:48:41,-5
07/06/22 10:49:41,-9
07/06/22 10:50:41,11
07/06/22 10:51:41,-21
07/06/22 10:52:41,0
07/06/22 10:53:41,34
07/06/22 10:54:41,-2
07/06/22 10:55:41,18
07/06/22 10:56:41,0
07/06/22 10:57:41,-9
07/06/22 10:58:41,9
07/06/22 10:59:41,13
07/06/22 11:00:41,17
07/06/22 18:10:26,0
07/06/22 18:11:32,0
07/06/22 18:12:39,0
07/06/22 18:13:45,0
07/06/22 18:14:51,0
07/06/22 18:15:57,0
07/06/22 18:17:03,0
07/06/22 18:18:09,0
07/06/22 18:19:15,0
07/06/22 18:20:21,0
07/06/22 18:21:27,0
07/06/22 18:22:33,0
07/06/22 18:23:39,0
07/06/22 18:24:45,0
07/06/22 18:25:51,0
07/06/22 18:26:51,0
07/06/22 18:27:57,0
07/06/22 18:29:03,0
07/06/22 18:30:09,0
07/06/22 18:31:15,0
07/06/22 18:32:21,0
07/06/22 18:33:27,0
07/06/22 18:34:33,0
07/06/22 18:35:39,0
07/06/22 18:36:45,0
07/06/22 18:37:51,0
07/06/22 18:38:57,0
07/06/22 18:40:03,0
07/06/22 18:41:09,0
07/06/22 18:42:15,0
07/06/22 18:43:21,0
07/06/22 18:44:27,0
07/06/22 18:45:27,0
07/06/22 18:46:34,0
07/06/22 18:47:41,0
07/06/22 18:48:47,0
07/06/22 18:49:53,0
07/06/22 18:50:59,0
07/06/22 18:52:05,0
07/06/22 18:53:11,0
07/06/22 18:54:17,0
07/06/22 18:55:23,0
07/06/22 18:56:29,0
07/06/22 18:57:35,0
07/06/22 18:58:41,0
07/06/22 18:59:47,0
07/06/22 19:00:53,0
07/06/22 19:02:01,0
07/06/22 19:03:07,0
07/06/22 19:04:07,0
07/06/22 19:05:13,0
07/06/22 19:06:20,0
07/06/22 19:07:26,0
07/06/22 19:08:32,0
07/06/22 19:09:38,0
07/06/22 19:10:44,0
07/06/22 19:11:50,0
07/06/22 19:12:56,0
07/06/22 19:13:56,0
07/06/22 19:15:02,0
07/06/22 19:16:08,0
07/06/22 19:17:14,0
07/06/22 19:18:20,0
07/06/22 19:19:26,0
07/06/22 19:20:32,0
07/06/22 19:21:38,0
07/06/22 19:22:44,0
07/06/22 19:23:51,0
07/06/22 19:24:58,0
07/06/22 19:26:04,0
07/06/22 19:27:10,0
07/06/22 19:28:16,0
07/06/22 19:29:22,0
07/06/22 19:30:28,0
07/06/22 19:31:28,0
07/06/22 23:34:40,0
07/06/22 23:35:40,0
07/06/22 23:36:40,0
07/06/22 23:37:40,0
07/06/22 23:38:40,0
07/06/22 23:39:40,0
07/06/22 23:40:41,0
07/06/22 23:41:41,0
07/06/22 23:42:41,30
07/06/22 23:43:41,5
07/06/22 23:44:41,-9
07/06/22 23:45:41,-12
07/06/22 23:46:41,-22
07/06/22 23:47:41,0
07/06/22 23:48:41,0
07/06/22 23:49:43,10
07/06/22 23:50:43,1
07/06/22 23:51:43,0
07/06/22 23:52:43,0
07/06/22 23:53:43,0
07/06/22 23:54:43,0
07/06/22 23:55:43,0
07/06/22 23:56:43,-1
07/06/22 23:57:43,-4
07/06/22 23:58:43,0
07/06/22 23:59:43,0
