timestamp,Infrared to Red Signal Ratio
07/14/22 00:00:53,0
07/14/22 00:01:53,0
07/14/22 00:02:53,0
07/14/22 00:03:53,0
07/14/22 00:04:53,0
07/14/22 00:05:53,0
07/14/22 00:06:53,0
07/14/22 00:07:53,0
07/14/22 00:08:53,0
07/14/22 00:09:53,0
07/14/22 00:10:53,0
07/14/22 00:11:53,0
07/14/22 00:12:53,0
07/14/22 00:13:53,0
07/14/22 00:14:53,0
07/14/22 00:15:53,0
07/14/22 00:16:53,0
07/14/22 00:17:53,0
07/14/22 00:18:54,0
07/14/22 00:19:54,0
07/14/22 00:20:54,0
07/14/22 00:21:54,0
07/14/22 00:22:54,0
07/14/22 00:23:54,0
07/14/22 00:24:54,0
07/14/22 00:25:54,0
07/14/22 00:26:54,0
07/14/22 00:27:54,0
07/14/22 00:28:54,0
07/14/22 00:29:54,0
07/14/22 00:30:54,0
07/14/22 00:31:54,0
07/14/22 00:32:54,0
07/14/22 00:33:54,0
07/14/22 00:34:55,0
07/14/22 00:35:55,0
07/14/22 00:36:56,0
07/14/22 00:37:56,0
07/14/22 00:38:56,0
07/14/22 00:39:56,0
07/14/22 00:40:56,0
07/14/22 00:41:56,0
07/14/22 00:42:56,0
07/14/22 00:43:56,0
07/14/22 00:44:56,0
07/14/22 00:45:56,0
07/14/22 00:46:56,0
07/14/22 00:47:56,0
07/14/22 00:48:56,0
07/14/22 00:49:56,0
07/14/22 00:50:56,0
07/14/22 00:51:56,0
07/14/22 00:52:56,0
07/14/22 00:53:56,0
07/14/22 00:54:56,0
07/14/22 00:55:56,0
07/14/22 00:56:57,0
07/14/22 00:57:57,0
07/14/22 00:58:57,0
07/14/22 00:59:57,0
07/14/22 01:00:57,0
07/14/22 01:01:57,0
07/14/22 01:02:57,0
07/14/22 01:03:57,0
07/14/22 01:04:57,0
07/14/22 01:05:57,0
07/14/22 01:06:57,0
07/14/22 01:07:57,0
07/14/22 01:08:57,0
07/14/22 01:09:57,0
07/14/22 01:10:57,0
07/14/22 01:11:57,0
07/14/22 01:12:57,0
07/14/22 01:13:57,0
07/14/22 01:14:57,0
07/14/22 01:15:57,0
07/14/22 01:16:57,0
07/14/22 01:17:58,0
07/14/22 01:18:58,0
07/14/22 01:19:58,0
07/14/22 01:20:58,0
07/14/22 01:21:58,0
07/14/22 01:22:58,0
07/14/22 01:23:58,0
07/14/22 01:24:58,0
07/14/22 01:25:58,0
07/14/22 01:26:58,0
07/14/22 01:27:58,0
07/14/22 01:28:58,0
07/14/22 01:29:58,0
07/14/22 01:30:58,0
07/14/22 01:31:58,0
07/14/22 01:32:58,0
07/14/22 01:33:58,0
07/14/22 01:34:58,0
07/14/22 01:35:58,0
07/14/22 01:36:58,0
07/14/22 01:37:58,0
07/14/22 01:38:58,0
07/14/22 01:39:58,0
07/14/22 01:40:58,0
07/14/22 01:41:58,0
07/14/22 01:42:58,0
07/14/22 01:43:58,0
07/14/22 09:13:01,0
07/14/22 09:14:07,0
07/14/22 09:15:13,0
07/14/22 09:16:19,0
07/14/22 09:17:25,0
07/14/22 09:18:31,0
07/14/22 09:19:37,0
07/14/22 09:20:43,0
