timestamp,Infrared to Red Signal Ratio
07/22/22 09:37:08,-13
07/22/22 09:38:08,-5
07/22/22 09:39:08,-3
07/22/22 09:40:08,4
07/22/22 09:41:08,-13
07/22/22 09:42:08,0
07/22/22 09:43:08,0
07/22/22 09:44:08,0
07/22/22 09:45:08,0
07/22/22 09:46:08,0
07/22/22 09:47:08,0
07/22/22 09:48:08,0
07/22/22 09:49:08,0
07/22/22 09:50:08,0
07/22/22 09:51:08,0
07/22/22 09:52:08,0
07/22/22 09:53:08,0
07/22/22 09:54:08,0
07/22/22 09:55:08,0
07/22/22 09:56:08,0
07/22/22 09:57:08,0
07/22/22 09:58:08,-4
07/22/22 09:59:08,0
07/22/22 10:00:08,-3
07/22/22 10:01:08,-4
07/22/22 10:02:08,0
07/22/22 10:03:08,-3
07/22/22 10:04:08,12
07/22/22 10:05:08,2
07/22/22 10:06:08,0
07/22/22 10:07:08,0
07/22/22 10:08:08,0
07/22/22 10:09:08,-15
07/22/22 10:10:08,-2
07/22/22 10:11:08,7
07/22/22 10:12:08,0
07/22/22 10:13:08,-13
07/22/22 10:14:08,-13
07/22/22 10:15:08,17
07/22/22 10:16:08,-6
07/22/22 10:17:08,-4
07/22/22 10:18:08,-23
07/22/22 10:19:08,0
07/22/22 10:20:08,0
07/22/22 10:21:08,-8
07/22/22 10:22:08,13
07/22/22 10:23:08,0
07/22/22 10:24:08,0
07/22/22 10:25:08,10
07/22/22 10:26:08,0
07/22/22 10:27:08,5
07/22/22 10:28:08,16
07/22/22 10:29:08,-9
07/22/22 10:30:08,0
07/22/22 10:31:08,0
07/22/22 10:32:08,0
07/22/22 10:33:08,0
07/22/22 10:34:08,0
07/22/22 10:35:08,-4
07/22/22 10:36:08,-6
07/22/22 10:37:08,0
07/22/22 10:38:08,0
07/22/22 10:39:08,38
07/22/22 10:40:08,4
07/22/22 10:41:08,13
07/22/22 10:42:08,-14
07/22/22 10:43:08,4
07/22/22 10:44:08,0
07/22/22 10:45:08,15
07/22/22 10:46:08,-2
07/22/22 10:47:08,0
07/22/22 10:48:08,1
07/22/22 10:49:08,0
07/22/22 10:50:08,-8
07/22/22 10:51:08,0
07/22/22 10:52:08,0
07/22/22 10:53:08,0
07/22/22 10:54:08,1
07/22/22 10:55:08,4
07/22/22 10:56:08,-7
07/22/22 10:57:08,16
07/22/22 10:58:08,6
07/22/22 10:59:08,0
07/22/22 11:00:08,-7
07/22/22 11:01:08,0
07/22/22 11:02:08,-4
07/22/22 11:03:08,0
07/22/22 11:04:08,2
07/22/22 11:05:08,22
07/22/22 11:06:08,12
07/22/22 11:07:08,13
07/22/22 11:08:08,-4
07/22/22 11:09:08,-23
07/22/22 11:10:08,4
07/22/22 11:11:08,5
07/22/22 11:12:08,0
07/22/22 11:13:08,0
07/22/22 11:14:08,-24
07/22/22 11:15:08,0
07/22/22 11:16:08,4
07/22/22 11:17:08,0
07/22/22 11:18:08,13
07/22/22 11:19:08,-14
07/22/22 11:20:08,0
07/22/22 11:21:08,0
07/22/22 11:22:08,3
07/22/22 11:23:08,8
07/22/22 11:24:08,-9
07/22/22 11:25:08,2
07/22/22 11:26:08,-13
07/22/22 11:27:08,0
07/22/22 11:28:08,5
07/22/22 11:29:08,0
07/22/22 11:30:08,0
07/22/22 11:31:08,0
07/22/22 11:32:08,0
07/22/22 11:33:08,0
07/22/22 11:34:08,0
07/22/22 11:35:08,0
07/22/22 11:36:08,0
07/22/22 11:37:08,0
07/22/22 11:38:08,0
07/22/22 11:39:08,0
07/22/22 11:40:09,0
07/22/22 11:41:09,0
07/22/22 11:42:09,0
07/22/22 11:43:09,0
07/22/22 11:44:09,0
07/22/22 11:45:09,0
