timestamp,Infrared to Red Signal Ratio
07/05/22 00:00:29,0
07/05/22 00:01:29,0
07/05/22 00:02:29,0
07/05/22 00:03:29,0
07/05/22 00:04:29,0
07/05/22 00:05:29,0
07/05/22 00:06:29,0
07/05/22 00:07:29,0
07/05/22 00:08:29,0
07/05/22 00:09:29,0
07/05/22 00:10:29,0
07/05/22 00:11:29,0
07/05/22 00:12:29,0
07/05/22 00:13:29,0
07/05/22 00:14:29,0
07/05/22 00:15:29,0
07/05/22 00:16:29,0
07/05/22 00:17:29,0
07/05/22 00:18:29,0
07/05/22 00:19:29,0
07/05/22 00:20:29,0
07/05/22 00:21:29,0
07/05/22 00:22:29,0
07/05/22 00:23:29,0
07/05/22 00:24:29,0
07/05/22 00:25:29,0
07/05/22 00:26:29,0
07/05/22 00:27:29,0
07/05/22 00:28:29,0
07/05/22 00:29:29,0
07/05/22 00:30:29,0
07/05/22 00:31:29,0
07/05/22 00:32:29,0
07/05/22 00:33:29,0
07/05/22 00:34:29,0
07/05/22 00:35:29,0
07/05/22 00:36:29,0
07/05/22 00:37:29,0
07/05/22 00:38:29,0
07/05/22 00:39:29,0
07/05/22 00:40:29,0
07/05/22 00:41:29,0
07/05/22 00:42:29,0
07/05/22 00:43:29,0
07/05/22 00:44:29,0
07/05/22 00:45:29,0
07/05/22 00:46:29,0
07/05/22 00:47:30,0
07/05/22 00:48:30,0
07/05/22 00:49:30,0
07/05/22 00:50:30,0
07/05/22 00:51:30,0
07/05/22 00:52:30,0
07/05/22 00:53:30,0
07/05/22 00:54:30,0
07/05/22 00:55:30,0
07/05/22 00:56:30,0
07/05/22 00:57:30,0
07/05/22 00:58:30,0
07/05/22 00:59:30,0
07/05/22 01:00:30,0
07/05/22 01:01:30,0
07/05/22 01:02:30,0
07/05/22 01:03:30,0
07/05/22 01:04:30,0
07/05/22 01:05:30,0
07/05/22 01:06:30,0
07/05/22 01:07:30,0
07/05/22 01:08:30,0
07/05/22 01:09:30,0
07/05/22 01:10:30,0
07/05/22 01:11:30,0
07/05/22 01:12:30,0
07/05/22 01:13:30,0
07/05/22 01:14:30,0
07/05/22 01:15:30,0
07/05/22 01:16:30,0
07/05/22 01:17:30,0
07/05/22 01:18:30,0
07/05/22 01:19:30,0
07/05/22 01:20:30,0
07/05/22 01:21:30,0
07/05/22 01:22:30,0
07/05/22 01:23:30,0
07/05/22 01:24:30,0
07/05/22 01:25:30,0
07/05/22 01:26:30,0
07/05/22 01:27:30,0
07/05/22 01:28:30,0
07/05/22 01:29:30,0
07/05/22 01:30:30,0
07/05/22 01:31:30,0
07/05/22 01:32:30,0
07/05/22 01:33:30,0
07/05/22 01:34:30,0
07/05/22 01:35:30,0
07/05/22 07:53:02,0
07/05/22 10:09:38,0
07/05/22 10:25:54,-26
07/05/22 10:26:54,-47
07/05/22 10:27:56,0
07/05/22 10:28:56,-3
07/05/22 10:29:56,-10
07/05/22 10:30:56,-26
07/05/22 10:31:56,-8
07/05/22 10:32:56,-10
07/05/22 10:33:56,4
07/05/22 10:34:56,-1
07/05/22 10:35:56,0
07/05/22 10:36:56,-41
07/05/22 10:37:56,27
07/05/22 10:38:56,16
07/05/22 10:39:56,4
07/05/22 10:40:56,52
07/05/22 10:41:56,7
07/05/22 10:42:56,0
07/05/22 10:43:56,15
07/05/22 10:44:56,64
07/05/22 10:45:56,9
07/05/22 10:46:56,-4
07/05/22 10:47:56,0
07/05/22 10:48:56,-52
07/05/22 10:49:56,0
07/05/22 10:50:56,6
07/05/22 10:51:56,-4
07/05/22 10:52:56,1
07/05/22 10:53:56,0
07/05/22 10:54:56,-7
07/05/22 10:55:56,6
07/05/22 10:56:56,0
07/05/22 10:57:56,0
07/05/22 10:58:56,14
07/05/22 10:59:56,-1
07/05/22 11:00:56,33
07/05/22 11:44:59,9
07/05/22 11:45:59,0
07/05/22 11:46:59,2
07/05/22 11:47:59,1
07/05/22 11:48:59,7
07/05/22 11:49:59,-12
07/05/22 11:50:59,1
07/05/22 11:51:59,0
07/05/22 11:52:59,5
07/05/22 11:53:59,-17
07/05/22 11:54:59,-14
07/05/22 11:55:59,4
07/05/22 11:56:59,4
07/05/22 11:57:59,5
07/05/22 11:58:59,-29
07/05/22 11:59:59,56
07/05/22 12:00:59,0
07/05/22 12:01:59,0
07/05/22 12:02:59,0
07/05/22 12:03:59,0
07/05/22 12:04:59,-1
07/05/22 12:05:59,-6
07/05/22 12:06:59,0
07/05/22 12:07:59,0
07/05/22 12:08:59,0
07/05/22 12:09:59,-22
07/05/22 12:10:59,0
07/05/22 12:11:59,5
07/05/22 12:12:59,0
07/05/22 12:13:59,0
07/05/22 12:14:59,0
07/05/22 12:15:59,0
07/05/22 12:16:59,0
07/05/22 12:17:59,-58
