timestamp,Infrared to Red Signal Ratio
08/03/22 07:39:48,0
08/03/22 07:40:48,4
08/03/22 07:41:48,-3
08/03/22 07:42:48,0
08/03/22 07:43:50,17
08/03/22 07:44:50,0
08/03/22 07:45:50,-4
08/03/22 07:46:50,-11
08/03/22 07:47:50,-13
08/03/22 07:48:50,-13
08/03/22 07:49:50,2
08/03/22 07:50:50,4
08/03/22 07:51:50,-2
08/03/22 07:52:50,0
08/03/22 07:53:50,-23
08/03/22 07:54:50,3
08/03/22 07:55:50,0
08/03/22 07:56:50,-3
08/03/22 07:57:50,-1
08/03/22 07:58:50,0
08/03/22 07:59:50,-4
08/03/22 08:00:50,-9
08/03/22 08:01:50,-21
08/03/22 08:02:50,24
08/03/22 08:03:50,-1
08/03/22 08:04:50,8
08/03/22 08:05:50,0
08/03/22 08:06:50,29
08/03/22 08:07:50,14
08/03/22 08:08:50,0
08/03/22 08:09:50,-38
08/03/22 08:10:50,-18
08/03/22 08:11:50,0
08/03/22 08:12:50,3
08/03/22 08:13:50,-6
08/03/22 08:14:50,9
08/03/22 08:15:50,-33
08/03/22 08:16:50,-10
08/03/22 08:17:50,14
08/03/22 08:18:50,0
08/03/22 08:19:50,0
08/03/22 08:20:50,0
08/03/22 08:21:50,-4
08/03/22 08:22:50,0
08/03/22 08:23:50,-17
08/03/22 08:24:50,-13
