timestamp,Infrared to Red Signal Ratio
07/13/22 06:36:26,0
07/13/22 06:37:26,0
07/13/22 06:38:26,0
07/13/22 06:39:26,0
07/13/22 06:40:26,0
07/13/22 06:41:26,0
07/13/22 06:42:26,0
07/13/22 06:43:26,0
07/13/22 06:44:26,0
07/13/22 06:45:26,4
07/13/22 06:46:26,0
07/13/22 06:47:26,0
07/13/22 06:48:26,0
07/13/22 06:49:26,-4
07/13/22 06:50:26,0
07/13/22 06:51:26,0
07/13/22 06:52:26,0
07/13/22 06:53:26,0
07/13/22 06:54:26,0
07/13/22 06:55:26,0
07/13/22 06:56:26,0
07/13/22 06:57:26,0
07/13/22 06:58:26,0
07/13/22 06:59:26,0
07/13/22 07:00:27,0
07/13/22 07:01:27,-17
07/13/22 07:02:27,0
07/13/22 07:03:27,0
07/13/22 07:04:27,0
07/13/22 07:05:27,0
07/13/22 07:06:27,0
07/13/22 07:07:27,0
07/13/22 07:08:27,0
07/13/22 07:09:28,0
07/13/22 07:10:28,0
07/13/22 07:11:28,0
07/13/22 07:12:28,0
07/13/22 07:13:29,0
07/13/22 07:14:29,0
07/13/22 07:15:29,0
07/13/22 07:16:29,0
07/13/22 07:17:29,0
07/13/22 07:18:29,0
07/13/22 07:19:29,0
07/13/22 07:20:29,0
07/13/22 07:21:29,0
07/13/22 07:22:29,0
07/13/22 07:23:29,0
07/13/22 07:24:29,0
07/13/22 07:25:30,0
07/13/22 07:26:30,0
07/13/22 07:27:30,0
07/13/22 07:28:30,0
07/13/22 07:29:30,0
07/13/22 07:30:30,0
07/13/22 07:31:30,0
07/13/22 07:32:30,0
07/13/22 07:33:30,0
07/13/22 07:34:30,-19
07/13/22 07:35:31,0
07/13/22 07:36:31,-24
07/13/22 07:37:31,0
07/13/22 07:38:31,4
07/13/22 07:39:31,0
07/13/22 07:41:50,0
07/13/22 07:42:56,0
07/13/22 07:44:02,0
07/13/22 07:45:02,0
07/13/22 07:46:08,0
07/13/22 07:47:14,0
07/13/22 07:48:14,0
07/13/22 07:49:20,0
07/13/22 07:50:26,0
07/13/22 07:51:32,0
07/13/22 07:52:38,0
07/13/22 07:53:44,0
07/13/22 07:54:50,0
07/13/22 07:55:56,0
07/13/22 07:57:02,0
07/13/22 07:58:08,0
07/13/22 07:59:14,0
07/13/22 08:00:20,0
07/13/22 08:01:26,0
07/13/22 08:02:26,0
07/13/22 08:03:32,0
07/13/22 08:04:38,0
07/13/22 08:05:44,0
07/13/22 08:06:50,0
07/13/22 08:07:55,0
07/13/22 08:08:55,0
07/13/22 08:10:01,0
07/13/22 08:11:07,0
07/13/22 08:12:13,0
07/13/22 08:13:13,0
07/13/22 08:14:19,0
07/13/22 08:15:25,0
07/13/22 08:16:31,0
07/13/22 08:17:37,0
07/13/22 08:18:43,0
07/13/22 08:19:43,0
07/13/22 08:20:43,0
07/13/22 08:21:49,0
07/13/22 08:22:55,0
07/13/22 08:24:01,0
07/13/22 08:25:07,0
07/13/22 08:26:07,0
07/13/22 08:27:13,0
07/13/22 08:28:13,0
07/13/22 08:29:19,0
07/13/22 08:30:25,0
07/13/22 08:31:30,0
07/13/22 08:32:36,0
07/13/22 08:33:42,0
07/13/22 08:34:48,0
07/13/22 08:35:54,0
07/13/22 08:36:54,0
07/13/22 08:37:54,0
07/13/22 08:38:54,0
