timestamp,Infrared to Red Signal Ratio
03/24/24 00:05:56,0
03/24/24 00:06:56,5
03/24/24 00:07:56,14
03/24/24 00:08:56,69
03/24/24 00:09:56,0
03/24/24 00:10:56,4
03/24/24 00:11:56,-15
03/24/24 00:12:56,0
03/24/24 00:13:56,0
03/24/24 00:14:56,0
03/24/24 00:15:56,0
03/24/24 00:16:56,13
03/24/24 00:17:56,-10
03/24/24 00:18:56,-1
03/24/24 00:19:56,17
03/24/24 00:20:56,0
03/24/24 00:21:56,2
03/24/24 00:22:56,0
03/24/24 00:23:56,-16
03/24/24 00:24:56,4
03/24/24 00:25:56,18
03/24/24 00:26:56,22
03/24/24 00:27:56,0
03/24/24 00:28:56,0
03/24/24 00:29:56,0
03/24/24 00:30:56,0
03/24/24 00:31:56,0
03/24/24 00:32:56,0
03/24/24 00:33:56,0
03/24/24 00:34:56,0
03/24/24 00:35:56,0
03/24/24 00:36:56,0
03/24/24 00:37:56,0
03/24/24 00:38:56,0
03/24/24 00:39:56,0
03/24/24 00:40:56,0
03/24/24 00:41:56,0
03/24/24 00:42:56,0
03/24/24 00:43:56,0
03/24/24 00:44:56,0
03/24/24 00:45:56,0
03/24/24 00:46:56,0
03/24/24 00:47:56,0
03/24/24 00:48:56,0
03/24/24 00:49:56,0
03/24/24 00:50:56,0
03/24/24 00:51:56,0
03/24/24 00:52:56,0
03/24/24 00:53:56,0
03/24/24 00:54:56,0
03/24/24 00:55:56,0
03/24/24 00:56:56,0
03/24/24 00:57:56,0
03/24/24 00:58:56,0
03/24/24 00:59:56,0
03/24/24 01:00:56,0
03/24/24 01:01:56,0
03/24/24 01:02:56,0
03/24/24 01:03:56,0
03/24/24 01:04:56,0
03/24/24 01:05:56,0
03/24/24 01:06:56,0
03/24/24 01:07:56,0
03/24/24 01:08:56,0
03/24/24 01:09:56,0
03/24/24 01:10:56,0
03/24/24 01:11:56,0
03/24/24 01:12:56,0
03/24/24 01:13:56,0
03/24/24 01:14:56,0
03/24/24 01:15:56,0
03/24/24 01:16:56,0
03/24/24 01:17:56,0
03/24/24 01:18:56,0
03/24/24 01:19:56,0
03/24/24 01:20:56,0
03/24/24 01:21:56,0
03/24/24 01:22:56,0
03/24/24 01:23:56,0
03/24/24 01:24:56,0
03/24/24 01:25:56,0
03/24/24 01:26:56,0
03/24/24 01:27:56,0
03/24/24 01:28:56,0
03/24/24 01:29:56,0
03/24/24 01:30:56,0
03/24/24 01:31:56,0
03/24/24 01:32:56,0
03/24/24 01:33:56,0
03/24/24 01:34:56,0
03/24/24 01:35:56,0
03/24/24 01:36:56,0
03/24/24 01:37:56,0
03/24/24 01:38:56,0
03/24/24 01:39:56,0
03/24/24 01:40:56,0
03/24/24 01:41:56,0
03/24/24 01:42:56,0
03/24/24 01:43:56,0
03/24/24 01:44:56,0
03/24/24 01:45:56,0
03/24/24 01:46:56,0
03/24/24 01:47:56,0
03/24/24 01:48:56,0
03/24/24 01:49:56,0
03/24/24 01:50:56,0
03/24/24 01:51:56,0
03/24/24 01:52:56,0
03/24/24 01:53:56,0
03/24/24 01:54:56,0
03/24/24 01:55:56,0
03/24/24 01:56:56,0
03/24/24 01:57:56,0
03/24/24 01:58:56,0
03/24/24 01:59:56,0
03/24/24 02:00:56,0
03/24/24 02:01:56,0
03/24/24 02:02:56,0
03/24/24 02:03:56,0
03/24/24 02:04:56,0
03/24/24 02:05:56,0
03/24/24 02:06:56,0
03/24/24 02:07:56,0
03/24/24 02:08:56,0
03/24/24 02:09:56,0
03/24/24 02:10:56,0
03/24/24 02:11:56,0
03/24/24 02:12:56,0
03/24/24 02:13:56,0
03/24/24 02:14:56,0
03/24/24 02:15:56,0
03/24/24 02:16:56,0
03/24/24 02:17:56,0
03/24/24 02:18:56,0
03/24/24 02:19:56,0
03/24/24 02:20:56,0
03/24/24 02:21:56,0
03/24/24 02:22:56,0
03/24/24 02:23:56,0
03/24/24 02:24:56,0
03/24/24 02:25:56,0
03/24/24 02:26:56,0
03/24/24 09:33:59,0
03/24/24 09:37:03,0
03/24/24 09:38:03,0
03/24/24 11:08:26,0
03/24/24 14:31:47,0
03/24/24 18:37:12,0
03/24/24 18:38:12,0
03/24/24 18:39:12,58
03/24/24 18:40:12,62
03/24/24 18:41:12,17
03/24/24 18:42:12,16
03/24/24 18:43:12,17
03/24/24 18:44:12,2
03/24/24 18:45:12,0
03/24/24 18:46:12,0
03/24/24 18:47:12,0
03/24/24 18:48:13,-29
03/24/24 18:49:13,-32
03/24/24 18:50:13,2
03/24/24 18:51:13,-44
03/24/24 18:52:13,0
03/24/24 18:53:13,0
03/24/24 18:54:13,0
03/24/24 18:55:13,32
03/24/24 18:56:13,1
03/24/24 18:57:13,-2
03/24/24 18:58:13,13
03/24/24 18:59:13,0
03/24/24 19:00:13,21
03/24/24 19:01:13,-2
03/24/24 19:02:13,8
03/24/24 19:03:13,0
03/24/24 19:04:13,0
03/24/24 19:05:13,0
03/24/24 19:06:13,0
03/24/24 19:07:13,0
03/24/24 19:08:13,0
03/24/24 19:09:13,0
03/24/24 19:10:13,-47
03/24/24 19:11:13,0
03/24/24 19:12:13,3
03/24/24 19:13:13,-39
03/24/24 19:14:13,22
03/24/24 19:25:29,0
03/24/24 19:26:29,0
03/24/24 19:27:29,0
03/24/24 19:28:29,0
03/24/24 19:29:29,0
03/24/24 19:30:29,0
03/24/24 19:31:29,0
03/24/24 19:32:29,0
03/24/24 19:33:29,0
03/24/24 19:34:29,0
03/24/24 19:35:29,0
03/24/24 19:36:29,0
03/24/24 19:37:29,0
03/24/24 19:38:29,0
03/24/24 19:39:29,0
03/24/24 19:40:29,0
03/24/24 19:41:29,0
03/24/24 19:42:29,0
03/24/24 19:43:29,0
03/24/24 19:44:29,0
03/24/24 19:45:29,0
03/24/24 19:46:29,0
03/24/24 19:47:29,0
03/24/24 19:48:29,0
03/24/24 19:49:29,0
03/24/24 19:50:29,0
03/24/24 19:51:29,0
03/24/24 19:52:29,0
03/24/24 19:53:29,0
03/24/24 19:54:29,0
03/24/24 19:55:29,0
03/24/24 19:56:29,0
03/24/24 19:57:29,0
03/24/24 19:58:29,0
03/24/24 19:59:29,0
03/24/24 20:00:29,0
03/24/24 20:01:29,0
03/24/24 20:02:29,0
03/24/24 20:03:29,0
03/24/24 20:04:29,0
03/24/24 20:05:29,0
03/24/24 20:06:29,0
03/24/24 20:07:29,0
03/24/24 20:08:29,0
03/24/24 20:09:29,0
03/24/24 20:10:29,0
03/24/24 20:11:29,0
03/24/24 20:12:29,0
03/24/24 20:13:29,0
03/24/24 20:14:29,0
03/24/24 20:15:29,0
03/24/24 20:16:29,0
03/24/24 20:17:29,0
03/24/24 20:18:29,0
03/24/24 20:19:29,0
03/24/24 20:20:29,0
03/24/24 20:21:29,0
03/24/24 20:22:29,0
03/24/24 20:23:29,0
03/24/24 20:24:29,0
03/24/24 20:25:29,0
03/24/24 20:26:29,0
03/24/24 20:27:29,0
03/24/24 20:28:29,0
03/24/24 20:29:29,0
03/24/24 20:30:29,0
03/24/24 20:31:29,0
03/24/24 20:32:29,0
03/24/24 20:33:29,0
03/24/24 20:34:30,0
03/24/24 20:35:30,0
03/24/24 20:36:30,0
03/24/24 20:37:30,0
03/24/24 20:38:30,0
03/24/24 20:39:30,0
03/24/24 20:40:30,0
03/24/24 20:41:30,0
03/24/24 20:42:30,0
03/24/24 20:43:30,0
03/24/24 20:44:30,0
03/24/24 20:45:30,0
03/24/24 20:46:30,0
03/24/24 20:47:30,0
03/24/24 20:48:30,0
03/24/24 20:49:30,0
03/24/24 20:50:30,0
03/24/24 20:51:30,0
03/24/24 20:52:30,0
03/24/24 20:53:30,0
03/24/24 20:54:30,0
03/24/24 20:55:30,0
03/24/24 20:56:30,0
03/24/24 20:57:30,0
03/24/24 20:58:30,0
03/24/24 20:59:30,0
03/24/24 21:00:30,0
03/24/24 21:01:30,0
03/24/24 21:02:30,0
03/24/24 21:03:30,0
03/24/24 21:04:30,0
03/24/24 21:05:30,0
03/24/24 21:06:30,0
03/24/24 21:07:30,0
03/24/24 21:08:30,0
03/24/24 21:09:30,0
03/24/24 21:10:30,0
03/24/24 21:11:30,0
03/24/24 21:12:30,0
03/24/24 21:13:30,0
03/24/24 21:14:30,0
03/24/24 21:15:30,0
03/24/24 21:16:30,0
03/24/24 21:17:30,0
03/24/24 21:18:30,0
03/24/24 21:19:30,0
03/24/24 21:20:30,0
03/24/24 21:21:30,0
03/24/24 21:22:30,0
03/24/24 21:23:30,0
03/24/24 21:24:30,0
03/24/24 21:25:30,0
03/24/24 21:26:30,0
03/24/24 21:27:30,0
03/24/24 21:28:30,0
03/24/24 21:29:30,0
03/24/24 21:30:30,0
03/24/24 21:31:30,0
03/24/24 21:32:30,0
03/24/24 21:33:30,0
03/24/24 21:34:30,0
03/24/24 21:35:30,0
03/24/24 21:36:30,0
03/24/24 21:37:30,0
03/24/24 21:38:30,0
03/24/24 21:39:30,0
03/24/24 22:05:39,0
03/24/24 22:09:54,0
